Run ID,Num Neurons,Embedding Size,Learning Rate,Num Heads,ROC-AUC,Precision,Recall,F1,#GT Edges,#Predicted Edges,Top 20% Edges,#Overlapping in Top20,Model,EPR
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47184185257873407,0.017365169477375188,0.22807017543859648,0.032273079906904575,,,,,GAT_VGAE,0.5921052631578948
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47306573058030665,0.01714393368500377,0.19956140350877194,0.03157529493407356,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4759896077064372,0.016766678432756796,0.20833333333333334,0.031035609278013722,,,,,GAT_VGAE,0.6578947368421053
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47665882350132266,0.014484126984126985,0.1600877192982456,0.026564774381368266,,,,,GAT_VGAE,0.4385964912280702
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47437690408656374,0.014827018121911038,0.15789473684210525,0.02710843373493976,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4677420975433504,0.014566929133858268,0.16228070175438597,0.026734104046242775,,,,,GAT_VGAE,0.5921052631578948
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4699536831440786,0.015304067660088603,0.16666666666666666,0.028033935817041684,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.470246210131571,0.01649528706083976,0.16885964912280702,0.030054644808743168,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47421947373196194,0.01478977392774139,0.15350877192982457,0.02698015031798034,,,,,GAT_VGAE,0.6140350877192983
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.471132296809889,0.015333333333333332,0.1513157894736842,0.02784503631961259,,,,,GAT_VGAE,0.5921052631578948
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4737335038853713,0.01551362683438155,0.16228070175438597,0.028319938767699962,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.473031309788716,0.016238753565942506,0.16228070175438597,0.02952323957709954,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4720228104397266,0.014246947082767978,0.13815789473684212,0.025830258302583026,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47164408225017274,0.013068478829064296,0.10964912280701754,0.023353573096683792,,,,,GAT_VGAE,0.5921052631578948
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4772563624744132,0.015565195202857872,0.1337719298245614,0.027885714285714285,,,,,GAT_VGAE,0.5043859649122807
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4716566667303352,0.014310820989204118,0.125,0.025681459788240595,,,,,GAT_VGAE,0.5701754385964912
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4723983054624403,0.013095861707700367,0.10964912280701754,0.02339728591483388,,,,,GAT_VGAE,0.5043859649122807
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4706742814212086,0.01211120286264795,0.09649122807017543,0.02152115431645879,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4688494820566204,0.01234914397979231,0.09649122807017543,0.021895994028365263,,,,,GAT_VGAE,0.4824561403508772
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4729876371658597,0.011695906432748537,0.08333333333333333,0.020512820512820513,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47232717579195677,0.01216764308246958,0.11842105263157894,0.022067838169186758,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.462413838590761,0.012260765550239234,0.08991228070175439,0.02157894736842105,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47096009336987904,0.013726635514018691,0.10307017543859649,0.02422680412371134,,,,,GAT_VGAE,0.5921052631578948
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4662002251477905,0.010904425914047467,0.07456140350877193,0.019026301063234472,,,,,GAT_VGAE,0.5701754385964912
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.46660158550522557,0.01148691767708998,0.07894736842105263,0.020055710306406686,,,,,GAT_VGAE,0.5701754385964912
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4662832429240403,0.01221001221001221,0.08771929824561403,0.021436227224008574,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4680708857404807,0.011669367909238249,0.07894736842105263,0.020333239197966677,,,,,GAT_VGAE,0.5482456140350878
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4629181131357699,0.012242626599888704,0.09649122807017543,0.021728395061728394,,,,,GAT_VGAE,0.5701754385964912
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4673815248291296,0.011224826675470452,0.07456140350877193,0.01951219512195122,,,,,GAT_VGAE,0.5043859649122807
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4647259508097043,0.011003236245954692,0.07456140350877193,0.019176536943034405,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.47149764466282745,0.011494252873563218,0.07675438596491228,0.019994287346472437,,,,,GAT_VGAE,0.5701754385964912
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.46817514293581897,0.011753183153770812,0.07894736842105263,0.020460358056265986,,,,,GAT_VGAE,0.5263157894736842
c128ff3b-a896-4b20-98d9-5c1275ce6e6f,512,16,0.0005,8,0.4701574223960373,0.012087553087226397,0.08114035087719298,0.02104065965311345,,,,,GAT_VGAE,0.5701754385964912
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.4961966020112885,0.020627062706270627,0.4934210526315789,0.0395987328405491,,,,,GAT_VGAE,0.7894736842105263
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.48719700750015116,0.019683237205895817,0.47149122807017546,0.03778890939449864,,,,,GAT_VGAE,0.986842105263158
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.48429158429552377,0.019659486407675664,0.4583333333333333,0.03770181293406692,,,,,GAT_VGAE,0.8114035087719299
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.4797004376414635,0.018848167539267015,0.4342105263157895,0.03612809050269136,,,,,GAT_VGAE,0.8771929824561404
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.4850856500714679,0.018697926758380157,0.4232456140350877,0.0358136945629987,,,,,GAT_VGAE,0.899122807017544
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.47899207565729784,0.017780441514334232,0.39035087719298245,0.03401165567975542,,,,,GAT_VGAE,0.899122807017544
f9f1050d-d5e7-4ee3-8df0-41c3b7dfc344,512,16,0.0005,8,0.47844353159709285,0.01998776259433,0.4298245614035088,0.03819918144611187,,,,,GAT_VGAE,0.7456140350877194
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4967713098523846,0.019764957264957264,0.4868421052631579,0.037987679671457907,,,,,GAT_VGAE,1.030701754385965
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5146071990787165,0.021268990169794458,0.5219298245614035,0.0408724025416452,,,,,GAT_VGAE,1.0526315789473684
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5072816886163876,0.020695215911127038,0.506578947368421,0.03976588053021174,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5024293020816422,0.0209178613290055,0.5087719298245614,0.04018359747120464,,,,,GAT_VGAE,0.9649122807017544
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.508488853632448,0.02107964439556411,0.5043859649122807,0.04046802146564617,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5079340422026759,0.02073647015064162,0.48903508771929827,0.03978590544157003,,,,,GAT_VGAE,1.074561403508772
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5095959396995483,0.020977065075517436,0.4934210526315789,0.040243248077267035,,,,,GAT_VGAE,0.899122807017544
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5080465066676854,0.021284505994980947,0.5021929824561403,0.040838163174320104,,,,,GAT_VGAE,1.030701754385965
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5007027909889948,0.020442769665567594,0.4758771929824561,0.03920151747809593,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5098553391621861,0.021157495256166982,0.48903508771929827,0.04056020371044016,,,,,GAT_VGAE,1.0964912280701755
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5028703557796688,0.021561550151975684,0.49780701754385964,0.041332847778587034,,,,,GAT_VGAE,1.0087719298245614
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5187685335071484,0.02151471297636276,0.48903508771929827,0.041216153775067,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4968207524345249,0.020476509424935414,0.4692982456140351,0.03924085449711195,,,,,GAT_VGAE,0.986842105263158
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5103090768224318,0.021080240917039052,0.4758771929824561,0.04037209302325581,,,,,GAT_VGAE,1.162280701754386
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5020953408175675,0.020831266739410773,0.4605263157894737,0.03985954256429724,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49124562875843214,0.019818252126836813,0.44956140350877194,0.03796296296296296,,,,,GAT_VGAE,1.0964912280701755
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.501335397387044,0.020958083832335328,0.4605263157894737,0.04009163802978236,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4931177815819716,0.020003865481252416,0.45394736842105265,0.038319141058867086,,,,,GAT_VGAE,1.0964912280701755
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5012222862886666,0.020974830203755495,0.4605263157894737,0.04012227741688957,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49300899795305725,0.02012171181782489,0.44956140350877194,0.03851935362645622,,,,,GAT_VGAE,0.8771929824561404
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49895518970034414,0.020500689927064854,0.45614035087719296,0.039237879645349936,,,,,GAT_VGAE,1.0964912280701755
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49972348962362356,0.02084809229835037,0.4517543859649123,0.0398568249975815,,,,,GAT_VGAE,0.8552631578947368
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5042429594558888,0.020837610346951346,0.4451754385964912,0.0398117277897627,,,,,GAT_VGAE,1.1184210526315792
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4948690637067174,0.019524959742351047,0.42543859649122806,0.03733641262509623,,,,,GAT_VGAE,0.8552631578947368
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4964086480149748,0.020554248900705594,0.4407894736842105,0.039276990718124086,,,,,GAT_VGAE,1.0526315789473684
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4956693968522286,0.020109135004042038,0.43640350877192985,0.03844667697063369,,,,,GAT_VGAE,0.8333333333333333
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49777085581627817,0.020327610025656206,0.4517543859649123,0.03890462700661001,,,,,GAT_VGAE,0.8771929824561404
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4951975037166496,0.01992268807612251,0.4407894736842105,0.03812233285917496,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5027410788470905,0.020886140119639057,0.4517543859649123,0.03992634945246632,,,,,GAT_VGAE,1.0087719298245614
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4970694575760759,0.02023608768971332,0.42105263157894735,0.038616251005631534,,,,,GAT_VGAE,0.8333333333333333
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.500653746335081,0.02054578021283321,0.4276315789473684,0.03920780134713984,,,,,GAT_VGAE,1.0087719298245614
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4929977564806591,0.020212436836134887,0.4298245614035088,0.03860927804589776,,,,,GAT_VGAE,0.7017543859649124
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4915349723201126,0.01995637949836423,0.40131578947368424,0.03802202368585082,,,,,GAT_VGAE,1.0087719298245614
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4985087639712601,0.021079258010118045,0.43859649122807015,0.04022526146419952,,,,,GAT_VGAE,0.8771929824561404
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4806780478118723,0.019573322286661143,0.4144736842105263,0.03738132911392405,,,,,GAT_VGAE,0.7894736842105263
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4835224387747631,0.02003566558271268,0.41885964912280704,0.038242066272900194,,,,,GAT_VGAE,0.8114035087719299
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.48985904785325685,0.019310786301077562,0.3969298245614035,0.03682978939871808,,,,,GAT_VGAE,0.7236842105263158
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.5004353832207992,0.02143236074270557,0.44298245614035087,0.040886549944337616,,,,,GAT_VGAE,0.8114035087719299
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49694346355136615,0.02003446790176648,0.40789473684210525,0.038193018480492814,,,,,GAT_VGAE,0.9210526315789475
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.48201384312714285,0.018079932332417,0.375,0.034496671373814805,,,,,GAT_VGAE,0.8333333333333333
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4816723709677933,0.019253270928624614,0.3969298245614035,0.03672516992999898,,,,,GAT_VGAE,0.7236842105263158
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.486286995387216,0.020536781484298598,0.4144736842105263,0.039134485971632674,,,,,GAT_VGAE,0.6798245614035088
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4917195612761718,0.019551588566571035,0.40350877192982454,0.037296037296037296,,,,,GAT_VGAE,0.7675438596491229
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49332142135187357,0.02125506072874494,0.4144736842105263,0.04043645699614891,,,,,GAT_VGAE,0.986842105263158
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4915401951280851,0.020723684210526314,0.4144736842105263,0.039473684210526314,,,,,GAT_VGAE,0.7894736842105263
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.48366743387228733,0.019559109574238166,0.3969298245614035,0.037281153450051494,,,,,GAT_VGAE,0.8333333333333333
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4893053307261076,0.019373219373219373,0.37280701754385964,0.03683241252302026,,,,,GAT_VGAE,1.0087719298245614
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4845372054933196,0.020451339915373765,0.3815789473684211,0.038821954484605084,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.48508540136632633,0.019259737465031204,0.3925438596491228,0.036717948717948715,,,,,GAT_VGAE,0.7456140350877194
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4839323048480392,0.0200313339301701,0.3925438596491228,0.0381175468483816,,,,,GAT_VGAE,0.7675438596491229
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4804843562476323,0.020157037384272825,0.37719298245614036,0.03826899543886973,,,,,GAT_VGAE,0.9210526315789475
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49021176148500445,0.019358469330332022,0.37719298245614036,0.03682689219569639,,,,,GAT_VGAE,0.8771929824561404
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4859457221919797,0.019020501138952164,0.36622807017543857,0.036162841056734514,,,,,GAT_VGAE,0.899122807017544
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4926455402591945,0.020062847474014985,0.36403508771929827,0.038029782359679264,,,,,GAT_VGAE,0.8114035087719299
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4860638073931881,0.019972131908964234,0.37719298245614036,0.037935597706219674,,,,,GAT_VGAE,0.8333333333333333
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.4817476788846549,0.0192443919716647,0.3574561403508772,0.03652251848532377,,,,,GAT_VGAE,0.6798245614035088
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.47332025542217004,0.01825032379606735,0.3399122807017544,0.034640741982344396,,,,,GAT_VGAE,0.7675438596491229
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.47861643141149923,0.01834215167548501,0.34210526315789475,0.03481754268496819,,,,,GAT_VGAE,0.6578947368421053
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.49273950106167247,0.019515904194652135,0.33771929824561403,0.03689948484485444,,,,,GAT_VGAE,0.9429824561403509
89565707-0ca0-4976-83df-b48ceec20f9c,512,16,0.0005,8,0.48683742960649673,0.019289578922606444,0.35964912280701755,0.03661531591873186,,,,,GAT_VGAE,0.7456140350877194
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5127583250564263,0.02148894083797878,0.5241228070175439,0.04128519606149594,,,,,GAT_VGAE,0.9210526315789475
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5256270254546728,0.022336769759450172,0.5416666666666666,0.0429042904290429,,,,,GAT_VGAE,1.074561403508772
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5148698317081944,0.02097140263277349,0.506578947368421,0.0402754772905588,,,,,GAT_VGAE,1.162280701754386
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5098610593804417,0.020981606433126906,0.49780701754385964,0.04026607538802661,,,,,GAT_VGAE,0.9649122807017544
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5202711602313713,0.021775235283262594,0.5175438596491229,0.04179210200106251,,,,,GAT_VGAE,1.0964912280701755
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5143998784727197,0.020946756482421336,0.49780701754385964,0.04020189497919065,,,,,GAT_VGAE,1.1842105263157896
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5170413260401048,0.021972884525479196,0.5153508771929824,0.04214868621648283,,,,,GAT_VGAE,1.074561403508772
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5156220155383013,0.022093133987239312,0.5087719298245614,0.04234735785342703,,,,,GAT_VGAE,0.9649122807017544
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5136856470472134,0.021972884525479196,0.5153508771929824,0.04214868621648283,,,,,GAT_VGAE,0.8552631578947368
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5079858723541752,0.02051571616789008,0.4780701754385965,0.03934307886663057,,,,,GAT_VGAE,0.8114035087719299
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5253131595660354,0.02215367358384745,0.5197368421052632,0.04249596557288865,,,,,GAT_VGAE,1.1403508771929824
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5052731956342499,0.020721337112696706,0.4649122807017544,0.039674370730794425,,,,,GAT_VGAE,0.8114035087719299
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.4966072141999892,0.01958892212679726,0.4451754385964912,0.037526573620482485,,,,,GAT_VGAE,0.8333333333333333
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.513496531657578,0.021346469622331693,0.48464912280701755,0.04089184938477195,,,,,GAT_VGAE,0.9210526315789475
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5065896416895077,0.021690278456277478,0.4868421052631579,0.041530259096436255,,,,,GAT_VGAE,1.0526315789473684
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5072824347318123,0.021212121212121213,0.4758771929824561,0.040613887329215795,,,,,GAT_VGAE,1.1184210526315792
bb3bac36-acaf-4972-929c-227dafac2df7,512,16,0.0005,8,0.5109528749518507,0.021280807680886867,0.47149122807017546,0.040723553366796096,,,,,GAT_VGAE,0.9649122807017544
