Run ID,Num Neurons,Embedding Size,Learning Rate,Num Heads,ROC-AUC,Precision,Recall,F1,EPR,ACC,#GT Edges,#Predicted Edges,#Overlapping in Top20,Dataset
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6478937110187111,0.08540372670807453,0.4230769230769231,0.1421188630490956,4.0769230769230775,0.8902479338842976,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6549964267151767,0.08547008547008547,0.4230769230769231,0.14221073044602456,4.0,0.8903305785123967,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6560705236486487,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.9615384615384612,0.8904132231404959,130,110,58,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6474550090956341,0.08551617873651772,0.4269230769230769,0.14249037227214378,3.923076923076923,0.8895867768595042,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6476984797297298,0.08500772797527048,0.4230769230769231,0.14157014157014158,4.0,0.8897520661157025,130,110,57,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6442889163201663,0.08540372670807453,0.4230769230769231,0.1421188630490956,4.0,0.8902479338842976,130,110,61,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6480538591476092,0.08540372670807453,0.4230769230769231,0.1421188630490956,3.8461538461538463,0.8902479338842976,130,110,57,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6505519100831602,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.115384615384615,0.8904132231404959,130,110,61,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.657195621101871,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.9615384615384612,0.8904132231404959,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6488692177754678,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6408090241683992,0.08547008547008547,0.4230769230769231,0.14221073044602456,4.115384615384615,0.8903305785123967,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6551659953222454,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.9615384615384612,0.8904132231404959,130,110,58,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6450461278586278,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.923076923076923,0.8904132231404959,130,110,61,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6545707185550936,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.65328125,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.648207347972973,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6540935226091477,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.038461538461538,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6541204846673596,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.9615384615384612,0.8904132231404959,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6451814254158004,0.08553654743390357,0.4230769230769231,0.1423027166882277,3.9615384615384612,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6514473427754678,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6546342255717256,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6584275922557173,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.115384615384615,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6456006366943866,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6585115644490644,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,57,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.650297882016632,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.038461538461538,0.8904132231404959,130,110,58,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6524301585239085,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,62,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6479054054054054,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0,0.8904132231404959,130,110,59,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6589013773388773,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,61,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.6587295348232849,0.08553654743390357,0.4230769230769231,0.1423027166882277,4.0769230769230775,0.8904132231404959,130,110,56,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,16,0.001,8,0.648203125,0.08553654743390357,0.4230769230769231,0.1423027166882277,0.4230769230769231,0.8904132231404959,130,110,58,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.47640462577962583,0.019562715765247412,0.4576923076923077,0.0375216774396973,1.153846153846154,0.4954545454545455,130,110,26,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.4903202962577963,0.021480114113106227,0.49230769230769234,0.04116417430455057,1.0,0.5071900826446281,130,110,26,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.48309803794178796,0.01964405641370047,0.45,0.037644787644787646,0.9615384615384616,0.5056198347107438,130,110,29,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.4912941787941788,0.021011274342330032,0.47307692307692306,0.040235525024533855,0.9230769230769231,0.5150413223140495,130,110,25,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5006191528066528,0.02156146757085724,0.47692307692307695,0.04125769422725004,1.2307692307692308,0.5237190082644628,130,110,26,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5151970179313929,0.022088708252341403,0.4807692307692308,0.042236864335191755,1.153846153846154,0.5314876033057852,130,110,27,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5025870582120582,0.0216773276474769,0.46923076923076923,0.041440217391304345,1.0,0.5335537190082644,130,110,29,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5054339916839917,0.021540118470651588,0.46153846153846156,0.04115932087120563,1.0384615384615383,0.5379338842975206,130,110,28,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5108717190748441,0.021802858189813118,0.4576923076923077,0.0416229450856943,1.3846153846153846,0.547107438016529,130,110,31,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5096995192307692,0.020256457907452147,0.41923076923076924,0.038645630207410034,1.5384615384615385,0.5518181818181818,130,110,30,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.519817600051975,0.022537878787878787,0.4576923076923077,0.04296028880866426,1.5,0.5618181818181818,130,110,32,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5255694516632017,0.023166023166023165,0.46153846153846156,0.04411764705882353,1.7307692307692308,0.5702479338842975,130,110,30,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5443376429313929,0.02415553809897879,0.47307692307692306,0.04596412556053812,1.4230769230769231,0.5780165289256198,130,110,33,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5328436850311851,0.02329222939909963,0.4576923076923077,0.04432855280312908,1.3076923076923077,0.5759504132231404,130,110,34,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5407633835758836,0.024014408645187113,0.46153846153846156,0.045653414494959105,1.6153846153846154,0.5853719008264463,130,110,33,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5401806133056133,0.024478330658105937,0.46923076923076923,0.04652936689549962,1.6153846153846154,0.5867768595041323,130,110,34,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5473037941787942,0.024832078159983718,0.46923076923076923,0.04716798762806882,1.653846153846154,0.5926446280991735,130,110,31,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5447622141372142,0.024213576158940396,0.45,0.04595443833464258,1.6923076923076923,0.5985123966942149,130,110,34,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.561691463097713,0.02467560093597107,0.4461538461538462,0.04676476516831284,1.8461538461538463,0.6091735537190083,130,110,39,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.561641761954262,0.024157660521296885,0.43846153846153846,0.04579232777666198,1.8461538461538463,0.6073553719008264,130,110,33,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5685127014033264,0.02531366938146599,0.4423076923076923,0.04788673745575682,1.8461538461538463,0.6220661157024794,130,110,36,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5669960044178795,0.025735294117647058,0.4576923076923077,0.04873054873054873,1.9615384615384615,0.6160330578512396,130,110,35,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5709077767671518,0.027957951241333035,0.4807692307692308,0.0528429507503699,2.0,0.6296694214876033,130,110,38,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5777044893451144,0.02761159687068569,0.46153846153846156,0.052105948762483714,2.0,0.6391735537190083,130,110,39,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5781665800415801,0.025617355181167784,0.4269230769230769,0.048334421946440234,2.0,0.6387603305785124,130,110,36,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5846558277027026,0.028483992467043313,0.4653846153846154,0.05368234250221828,2.0,0.6474380165289256,130,110,38,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5857718295218295,0.028277634961439587,0.4653846153846154,0.05331570830579423,1.8461538461538463,0.6448760330578512,130,110,39,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5779862915800416,0.027222356058781018,0.4346153846153846,0.051235547494899114,2.230769230769231,0.6541322314049587,130,110,37,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5859037162162163,0.02655721873491067,0.4230769230769231,0.049977283053157656,2.269230769230769,0.6543801652892562,130,110,39,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5797631886694387,0.029311187103077674,0.46153846153846156,0.05512172714745062,2.0384615384615388,0.66,130,110,42,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5939944451663202,0.029564315352697094,0.43846153846153846,0.05539358600583091,2.230769230769231,0.6786776859504132,130,110,43,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5930035083160085,0.02984687256683104,0.4423076923076923,0.05592025285679553,2.3461538461538463,0.6790909090909091,130,110,42,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6021639488045739,0.0316622691292876,0.46153846153846156,0.05925925925925926,2.269230769230769,0.6851239669421487,130,110,40,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6052800155925157,0.03205984504408229,0.46153846153846156,0.05995503372470647,2.307692307692308,0.6890082644628099,130,110,45,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6057018256237006,0.030859049207673062,0.4269230769230769,0.057557687321752656,2.3461538461538463,0.6995867768595041,130,110,43,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.619916515072765,0.03380938501894491,0.4461538461538462,0.06285559468978597,2.576923076923077,0.7141322314049586,130,110,47,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6005447635135135,0.02940383059077421,0.41923076923076924,0.05495336526342324,2.5,0.6901652892561984,130,110,46,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6107784888253638,0.03320370924319473,0.4269230769230769,0.061615320566194835,2.6923076923076925,0.7205785123966942,130,110,44,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.5972159238565489,0.032469381942466534,0.43846153846153846,0.060461416070007955,2.6153846153846154,0.7071900826446281,130,110,42,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6066739215176715,0.03188319427890346,0.4115384615384615,0.05918141592920354,2.769230769230769,0.7188429752066116,130,110,46,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.602206340956341,0.032486709982279975,0.4230769230769231,0.06034009873834339,2.6538461538461537,0.7168595041322314,130,110,48,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6094027741683992,0.036891442394919864,0.46923076923076923,0.06840482197925428,2.6538461538461537,0.7253719008264463,130,110,46,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6160846543659043,0.03628536285362854,0.45384615384615384,0.06719817767653759,2.5384615384615383,0.7292561983471074,130,110,45,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6116683991683992,0.03385260635110845,0.4346153846153846,0.06281267370761534,2.576923076923077,0.7213223140495868,130,110,46,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6008757796257796,0.03273809523809524,0.4230769230769231,0.06077348066298342,2.5,0.71900826446281,130,110,45,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6225742268711019,0.03777923784494087,0.4423076923076923,0.06961259079903148,2.8846153846153846,0.7459504132231405,130,110,50,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.624431198024948,0.04407407407407407,0.4576923076923077,0.0804054054054054,2.9230769230769234,0.7750413223140495,130,110,51,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6282471413721413,0.0401289860265138,0.4307692307692308,0.07341855129465749,3.1538461538461537,0.7663636363636364,130,110,51,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6274153781185032,0.042197162604583484,0.4461538461538462,0.0771020272515786,3.1538461538461537,0.770495867768595,130,110,51,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6292358043139292,0.04227459783015339,0.4346153846153846,0.07705421070576202,3.1153846153846154,0.7762809917355372,130,110,52,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6219899948024947,0.04271631982475356,0.45,0.07802600866955652,3.0384615384615383,0.7714876033057851,130,110,51,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6293933536902286,0.041698546289211935,0.41923076923076924,0.07585247042449547,2.9615384615384612,0.780495867768595,130,110,50,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6175051975051975,0.04014466546112116,0.4269230769230769,0.07338842975206611,2.9230769230769234,0.7683471074380165,130,110,52,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6309789176195426,0.044278996865203764,0.4346153846153846,0.08036984352773827,3.1153846153846154,0.7862809917355372,130,110,53,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6427889488045737,0.05125939019001326,0.4461538461538462,0.09195402298850575,3.307692307692308,0.8106611570247934,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6374036837318087,0.045023696682464455,0.43846153846153846,0.08166189111747851,3.192307692307692,0.7880991735537191,130,110,55,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6398159758316009,0.05383895131086142,0.4423076923076923,0.09599332220367279,3.3846153846153846,0.8209917355371901,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6341661252598753,0.04795117698343505,0.4230769230769231,0.08613938919342208,3.423076923076923,0.807107438016529,130,110,55,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6410268321205821,0.05226641998149861,0.4346153846153846,0.09331131296449216,3.5384615384615383,0.8185123966942148,130,110,56,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.635784336018711,0.05514157973174367,0.4269230769230769,0.09766827980642323,3.5000000000000004,0.8304958677685951,130,110,60,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,16,8,0.0005,8,0.6329284693347192,0.050090252707581225,0.4269230769230769,0.08966074313408724,0.4269230769230769,0.8137190082644629,130,110,55,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5169724532224532,0.022692109334708613,0.5076923076923077,0.043442488069771266,1.1153846153846154,0.5195867768595042,130,110,25,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5189109602390853,0.022871664548919948,0.4846153846153846,0.0436817472698908,1.0,0.5440495867768596,130,110,24,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5435654885654886,0.02412116679132386,0.49615384615384617,0.04600570613409415,1.1923076923076923,0.5578512396694215,130,110,30,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5352009160602911,0.02411665731912507,0.49615384615384617,0.045997504011410235,1.4230769230769231,0.5577685950413224,130,110,32,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5407289501039501,0.02338269680436477,0.46153846153846156,0.04451038575667656,1.4615384615384617,0.5742148760330579,130,110,32,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5221210693866944,0.021734985700667304,0.43846153846153846,0.04141689373297003,1.3846153846153846,0.5638842975206612,130,110,31,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5683095114345115,0.027838190517616355,0.49230769230769234,0.05269658295594895,1.5769230769230769,0.6196694214876033,130,110,36,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.568283199064449,0.027032919119250053,0.47692307692307695,0.05116566948628017,2.0,0.6199173553719008,130,110,40,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5771389358108108,0.028401282638570773,0.47692307692307695,0.05361003026372676,1.7692307692307692,0.6381818181818182,130,110,40,GRN_100
c3a3dca7-0c52-4894-ad86-f7c60f8acfda,64,32,0.0005,4,0.5689364604989605,0.026701685270299848,0.46923076923076923,0.05052805963967695,1.7692307692307692,0.6210743801652893,130,110,41,GRN_100
